,identifier,language,code,label
1162,148253-v1.0.0,java,"(new CWE89_SQL_Injection__File_executeQuery_53b()).badSink(data);
",bad
1163,148253-v1.0.0,java,"data = request.getParameter(""name"");
(new CWE89_SQL_Injection__getParameter_Servlet_executeQuery_71b()).badSink((Object)data , request, response );
",bad
1164,148253-v1.0.0,good,"PreparedStatement stmt = conn.prepareStatement(""SELECT * FROM users WHERE name = ?"");
stmt.setString(1, data);
ResultSet rs = stmt.executeQuery();
",good
1165,146209-v1.0.0,java,"String[] dataArray = new String[5];
dataArray[2] = data;
(new CWE89_SQL_Injection__PropertiesFile_executeUpdate_66b()).badSink(dataArray);
",bad
1166,148293-v1.0.0,java,"(new CWE89_SQL_Injection__PropertiesFile_execute_74b()).badSink(dataHashMap);
",bad
1167,148293-v1.0.0,java,"resultSet = sqlStatement.executeQuery(""select * from users where name='""+data+""'"");
",bad
1168,148293-v1.0.0,good,"PreparedStatement preparedStatement = dbConnection.prepareStatement(""select * from users where name=?"");
preparedStatement.setString(1, data);
resultSet = preparedStatement.executeQuery();
",good
1169,148293-v1.0.0,java,"data = request.getParameter(""id"");
",bad
1170,148293-v1.0.0,good,"String id = request.getParameter(""id"");
PreparedStatement pstmt = conn.prepareStatement(""SELECT * FROM users WHERE id = ?"");
pstmt.setString(1, id);
ResultSet rs = pstmt.executeQuery();
",good
1171,146164-v1.0.0,java,"Boolean result = sqlStatement.execute(""insert into users (status) values ('updated') where name='""+data+""'"");
",bad
1172,146164-v1.0.0,good,"PreparedStatement preparedStatement = dbConnection.prepareStatement(""insert into users (status) values ('updated') where name=?"");
preparedStatement.setString(1, data);
Boolean result = preparedStatement.execute();
",good
1173,146844-v1.0.0,java,"data = request.getParameter(""name"");
",bad
1174,146844-v1.0.0,good,"data = request.getParameter(""name"");
// Use PreparedStatement to prevent SQL injection
String query = ""SELECT * FROM users WHERE name = ?"";
PreparedStatement stmt = conn.prepareStatement(query);
stmt.setString(1, data);
ResultSet rs = stmt.executeQuery();
",good
1175,146844-v1.0.0,java,"int rowCount = sqlStatement.executeUpdate(""insert into users (status) values ('updated') where name='""+data+""'"");
",bad
1176,146844-v1.0.0,good,"PreparedStatement pstmt = dbConnection.prepareStatement(""insert into users (status) values ('updated') where name=?"");
pstmt.setString(1, data);
int rowCount = pstmt.executeUpdate();
",good
1177,146844-v1.0.0,java,"sqlStatement = dbConnection.prepareStatement(""insert into users (status) values ('updated') where name=?"");
sqlStatement.setString(1, data);
",bad
1178,146844-v1.0.0,good,"sqlStatement = dbConnection.prepareStatement(""insert into users (status) values ('updated') where name = ?"");
sqlStatement.setString(1, data);
",good
1179,147359-v1.0.0,java,"int rowCount = sqlStatement.executeUpdate(""insert into users (status) values ('updated') where name='""+data+""'"");
",bad
1180,147359-v1.0.0,good,"PreparedStatement pstmt = dbConnection.prepareStatement(""insert into users (status) values ('updated') where name=?"");
pstmt.setString(1, data);
int rowCount = pstmt.executeUpdate();
",good
1181,140913-v1.0.0,java,"sqlStatement = dbConnection.prepareStatement(""insert into users (status) values ('updated') where name=?"");
sqlStatement.setString(1, data);
",bad
1182,140913-v1.0.0,good,"String safeData = escapeSpecialCharacters(data);
sqlStatement.setString(1, safeData);
",good
1183,146741-v1.0.0,java,"data = System.getenv(""ADD"");
(new CWE89_SQL_Injection__Environment_execute_68b()).badSink();
",bad
1184,146741-v1.0.0,java,"(new CWE89_SQL_Injection__Property_executeUpdate_72b()).badSink(dataVector);
",bad
1185,146741-v1.0.0,good,"PreparedStatement pstmt = conn.prepareStatement(""INSERT INTO table (column) VALUES (?)"");
pstmt.setString(1, data);
pstmt.executeUpdate();
",good
1186,148062-v1.0.0,java,"sqlStatement = dbConnection.prepareStatement(""insert into users (status) values ('updated') where name=?"");
sqlStatement.setString(1, data);
",bad
1187,148062-v1.0.0,good,"sqlStatement = dbConnection.prepareStatement(""insert into users (status) values ('updated') where name=?"");
sqlStatement.setString(1, sanitizeInput(data));
",good
1188,146702-v1.0.0,java,"Boolean result = sqlStatement.execute(""insert into users (status) values ('updated') where name='""+data+""'"");
",bad
1189,146702-v1.0.0,good,"PreparedStatement preparedStatement = dbConnection.prepareStatement(""insert into users (status) values ('updated') where name=?"");
preparedStatement.setString(1, data);
Boolean result = preparedStatement.execute();
",good
1190,146702-v1.0.0,java,"sqlStatement = dbConnection.prepareStatement(""insert into users (status) values ('updated') where name=?"");
sqlStatement.setString(1, data);
",bad
1191,146702-v1.0.0,good,"sqlStatement = dbConnection.prepareStatement(""insert into users (status) values ('updated') where name = ?"");
sqlStatement.setString(1, data);
",good
1192,146702-v1.0.0,java,"(new CWE89_SQL_Injection__connect_tcp_executeQuery_22b()).goodB2G2Sink(data );
",bad
1193,146847-v1.0.0,java,"(new CWE89_SQL_Injection__connect_tcp_executeQuery_22b()).badSink(data );
",bad
1194,146847-v1.0.0,good,"PreparedStatement statement = connection.prepareStatement(""SELECT * FROM table WHERE column = ?"");
statement.setString(1, data);
ResultSet resultSet = statement.executeQuery();
",good
1195,146847-v1.0.0,java,"(new CWE89_SQL_Injection__connect_tcp_executeQuery_22b()).goodB2G1Sink(data );
",bad
1196,146847-v1.0.0,good,"String query = ""SELECT * FROM table WHERE column = ?"";
try (PreparedStatement statement = connection.prepareStatement(query)) {
    statement.setString(1, data);
    ResultSet resultSet = statement.executeQuery();
    // process result set
} catch (SQLException e) {
    // handle exception
}
",good
1197,146847-v1.0.0,java,"sqlStatement.addBatch(""update users set hitcount=hitcount+1 where name='"" + names[i] + ""'"");
",bad
1198,146847-v1.0.0,good,"sqlStatement = dbConnection.prepareStatement(""update users set hitcount=hitcount+1 where name=?"");
sqlStatement.setString(1, names[i]);
sqlStatement.addBatch();
",good
1199,146842-v1.0.0,java,"int rowCount = sqlStatement.executeUpdate(""insert into users (status) values ('updated') where name='""+data+""'"");
",bad
1200,146842-v1.0.0,good,"PreparedStatement preparedStatement = null;
try {
    dbConnection = IO.getDBConnection();
    preparedStatement = dbConnection.prepareStatement(""UPDATE users SET status = ? WHERE name = ?"");
    preparedStatement.setString(1, ""updated"");
    preparedStatement.setString(2, data);

    int rowCount = preparedStatement.executeUpdate();
    IO.writeLine(""Updated "" + rowCount + "" rows successfully."");
}
catch (SQLException exceptSql) {
    IO.logger.log(Level.WARNING, ""Error getting database connection"", exceptSql);
}
finally {
    // Close the preparedStatement and dbConnection here
}
",good
1201,140882-v1.0.0,java,"goodB2G2Sink(data);
",bad
1202,147822-v1.0.0,java,"data = cookieSources[0].getValue();
",bad
1203,147822-v1.0.0,good,"// Validate and sanitize the cookie value before using it
String cookieValue = cookieSources[0].getValue();
if (isValidCookieValue(cookieValue)) {
    data = cookieValue;
} else {
    // Handle invalid cookie value
}
",good
1204,147822-v1.0.0,java,"baseObject.action(data );
",bad
1205,147822-v1.0.0,good,"PreparedStatement stmt = conn.prepareStatement(""SELECT * FROM users WHERE home = ?"");
stmt.setString(1, data);
ResultSet rs = stmt.executeQuery();
",good
1206,140891-v1.0.0,java,"(new CWE89_SQL_Injection__File_executeQuery_74b()).badSink(dataHashMap);
",bad
1207,146974-v1.0.0,java,"sqlStatement = dbConnection.prepareStatement(""update users set hitcount=hitcount+1 where name=?"");
sqlStatement.setString(1, names[i]);
",bad
1208,148300-v1.0.0,java,"sqlStatement.addBatch(""update users set hitcount=hitcount+1 where name='"" + names[i] + ""'"");
",bad
1209,148300-v1.0.0,good,"PreparedStatement preparedStatement = dbConnection.prepareStatement(""update users set hitcount=hitcount+1 where name=?"");
for (int i = 0; i < names.length; i++) {
    preparedStatement.setString(1, names[i]);
    preparedStatement.addBatch();
}
int resultsArray[] = preparedStatement.executeBatch();
",good
1210,148300-v1.0.0,java,"String data = request.getParameter(""name"");
String names[] = data.split(""-"");
...
sqlStatement = dbConnection.prepareStatement(""update users set hitcount=hitcount+1 where name=?"");
sqlStatement.setString(1, names[i]);
...
",bad
1211,148300-v1.0.0,good,"String data = request.getParameter(""name"");
String names[] = data.split(""-"");
...
sqlStatement = dbConnection.prepareStatement(""update users set hitcount=hitcount+1 where name=?"");
for (int i = 0; i < names.length; i++) {
    sqlStatement.setString(1, names[i].replaceAll(""[';\\-]"", """")); // Remove potentially harmful characters
    sqlStatement.addBatch();
}
...
",good
1212,148300-v1.0.0,java,"sqlStatement = dbConnection.prepareStatement(""select * from users where name=?"");
sqlStatement.setString(1, data);
",bad
1213,148300-v1.0.0,good,"sqlStatement = dbConnection.prepareStatement(""select * from users where name=?"");
sqlStatement.setString(1, data);
",good
1214,148340-v1.0.0,java,"resultSet = sqlStatement.executeQuery(""select * from users where name='""+data+""'"");
",bad
1215,148340-v1.0.0,good,"PreparedStatement preparedStatement = dbConnection.prepareStatement(""select * from users where name=?"");
preparedStatement.setString(1, data);
resultSet = preparedStatement.executeQuery();
",good
1216,148340-v1.0.0,java,"sqlStatement = dbConnection.prepareStatement(""select * from users where name=?"");
sqlStatement.setString(1, data);
",bad
1217,148340-v1.0.0,good,"// Use parameterized queries to prevent SQL injection
sqlStatement = dbConnection.prepareStatement(""select * from users where name=?"");
sqlStatement.setString(1, data);
",good
1218,148340-v1.0.0,java,"Boolean result = sqlStatement.execute(""insert into users (status) values ('updated') where name='""+data+""'"");
",bad
1219,148340-v1.0.0,good,"PreparedStatement preparedStatement = dbConnection.prepareStatement(""insert into users (status) values ('updated') where name=?"");
preparedStatement.setString(1, data);
Boolean result = preparedStatement.executeUpdate() > 0;
",good
1220,146430-v1.0.0,java,"sqlStatement = dbConnection.prepareStatement(""insert into users (status) values ('updated') where name=?"");
sqlStatement.setString(1, data);
",bad
1221,146430-v1.0.0,good,"sqlStatement = dbConnection.prepareStatement(""insert into users (status) values ('updated') where name=?"");
sqlStatement.setString(1, data);
// Add input validation and sanitization here to prevent SQL injection
",good
1222,147824-v1.0.0,java,"sqlStatement = dbConnection.prepareStatement(""insert into users (status) values ('updated') where name='""+data+""'"");
",bad
1223,147824-v1.0.0,good,"sqlStatement = dbConnection.prepareStatement(""insert into users (status) values ('updated') where name=?"");
sqlStatement.setString(1, data);
",good
1224,147995-v1.0.0,java,"sqlStatement = dbConnection.prepareStatement(""insert into users (status) values ('updated') where name=?"");
sqlStatement.setString(1, data);
",bad
1225,147995-v1.0.0,java,"Boolean result = sqlStatement.execute(""insert into users (status) values ('updated') where name='""+data+""'"");
",bad
1226,147995-v1.0.0,good,"PreparedStatement pstmt = dbConnection.prepareStatement(""insert into users (status) values ('updated') where name=?"");
pstmt.setString(1, data);
Boolean result = pstmt.executeUpdate() > 0;
",good
1227,147995-v1.0.0,java,"(new CWE89_SQL_Injection__console_readLine_executeBatch_22b()).goodB2G2Sink(data );
",bad
1228,147470-v1.0.0,java,"(new CWE89_SQL_Injection__console_readLine_executeBatch_22b()).badSink(data);
",bad
1229,147243-v1.0.0,java,"(new CWE89_SQL_Injection__console_readLine_executeBatch_22b()).goodB2G1Sink(data );
",bad
1230,147243-v1.0.0,good,"// Use prepared statements or parameterized queries to prevent SQL injection
PreparedStatement pstmt = conn.prepareStatement(""SELECT * FROM table WHERE column = ?"");
pstmt.setString(1, data);
ResultSet rs = pstmt.executeQuery();
",good
1231,146969-v1.0.0,java,"sqlStatement = dbConnection.prepareStatement(""insert into users (status) values ('updated') where name='""+data+""'"");
",bad
1232,146969-v1.0.0,good,"sqlStatement = dbConnection.prepareStatement(""insert into users (status) values ('updated') where name=?"");
sqlStatement.setString(1, data);
",good
1233,147598-v1.0.0,java,"data = request.getParameter(""id"");
dataArray[2] = data;
(new CWE566_Authorization_Bypass_Through_SQL_Primary__Servlet_66b()).badSink(dataArray , request, response );
",bad
1234,147598-v1.0.0,good,"String id = request.getParameter(""id"");
PreparedStatement ps = conn.prepareStatement(""SELECT * FROM users WHERE id = ?"");
ps.setString(1, id);
ResultSet rs = ps.executeQuery();
// process result set
",good
1235,147520-v1.0.0,java,"(new CWE89_SQL_Injection__Property_executeBatch_71b()).badSink((Object)data);
",bad
1236,147520-v1.0.0,good,"// Use PreparedStatement to prevent SQL injection
PreparedStatement pstmt = conn.prepareStatement(""SELECT * FROM table WHERE column = ?"");
pstmt.setString(1, data);
ResultSet rs = pstmt.executeQuery();
",good
1237,146585-v1.0.0,java,"int rowCount = sqlStatement.executeUpdate(""insert into users (status) values ('updated') where name='""+data+""'"");
",bad
1238,146585-v1.0.0,good,"PreparedStatement preparedStatement = dbConnection.prepareStatement(""insert into users (status) values ('updated') where name=?"");
preparedStatement.setString(1, data);
int rowCount = preparedStatement.executeUpdate();
",good
1239,146585-v1.0.0,java,"data = request.getParameter(""name"");
",bad
1240,146585-v1.0.0,good,"String name = request.getParameter(""name"");
PreparedStatement pstmt = conn.prepareStatement(""SELECT * FROM users WHERE name = ?"");
pstmt.setString(1, name);
ResultSet rs = pstmt.executeQuery();
",good
1241,146585-v1.0.0,java,"sqlStatement = dbConnection.prepareStatement(""insert into users (status) values ('updated') where name=?"");
sqlStatement.setString(1, data);
",bad
1242,146585-v1.0.0,good,"sqlStatement = dbConnection.prepareStatement(""insert into users (status) values ('updated') where name=?"");
sqlStatement.setString(1, ""'"" + data.replace(""'"", ""''"") + ""'"");
",good
1243,146658-v1.0.0,java,"int rowCount = sqlStatement.executeUpdate(""insert into users (status) values ('updated') where name='""+data+""'"");
",bad
1244,146658-v1.0.0,good,"PreparedStatement preparedStatement = dbConnection.prepareStatement(""insert into users (status) values ('updated') where name=?"");
preparedStatement.setString(1, data);
int rowCount = preparedStatement.executeUpdate();
",good
1245,146268-v1.0.0,java,"sqlStatement = dbConnection.prepareStatement(""insert into users (status) values ('updated') where name=?"");
sqlStatement.setString(1, data);
",bad
1246,146268-v1.0.0,java,"sqlStatement = dbConnection.prepareStatement(""select * from users where name=?"");
sqlStatement.setString(1, data);
",bad
1247,146268-v1.0.0,java,"resultSet = sqlStatement.executeQuery(""select * from users where name='""+data+""'"");
",bad
1248,146268-v1.0.0,good,"PreparedStatement preparedStatement = dbConnection.prepareStatement(""select * from users where name=?"");
preparedStatement.setString(1, data);
resultSet = preparedStatement.executeQuery();
",good
1249,147894-v1.0.0,java,"data = System.getenv(""ADD"");
sqlStatement = dbConnection.prepareStatement(""select * from users where name=?"");
sqlStatement.setString(1, data);
",bad
1250,147894-v1.0.0,good,"String data = System.getenv(""ADD"");
// Add input validation to ensure that the user input is safe to use in the query
if (data != null && !data.matches(""[a-zA-Z0-9]+"")) {
    throw new IllegalArgumentException(""Invalid input: "" + data);
}
sqlStatement = dbConnection.prepareStatement(""select * from users where name=?"");
sqlStatement.setString(1, data);
",good
1251,147442-v1.0.0,java,"sqlStatement = dbConnection.prepareStatement(""insert into users (status) values ('updated') where name=?"");
sqlStatement.setString(1, data);
",bad
1252,147442-v1.0.0,good,"sqlStatement = dbConnection.prepareStatement(""insert into users (status) values ('updated') where name = ?"");
sqlStatement.setString(1, data);
",good
1253,147442-v1.0.0,java,"Boolean result = sqlStatement.execute(""insert into users (status) values ('updated') where name='""+data+""'"");
",bad
1254,147442-v1.0.0,good,"PreparedStatement preparedStatement = dbConnection.prepareStatement(""insert into users (status) values ('updated') where name=?"");
preparedStatement.setString(1, data);
Boolean result = preparedStatement.execute();
",good
1255,146598-v1.0.0,java,"sqlStatement = dbConnection.prepareStatement(""insert into users (status) values ('updated') where name=?"");
sqlStatement.setString(1, data);
",bad
1256,146598-v1.0.0,good,"// Use parameterized query to prevent SQL injection
sqlStatement = dbConnection.prepareStatement(""insert into users (status) values ('updated') where name = ?"");
sqlStatement.setString(1, data);
",good
1257,146598-v1.0.0,java,"(new CWE89_SQL_Injection__console_readLine_execute_68b()).badSink();
",bad
1258,146598-v1.0.0,java,"String[] dataArray = new String[5];
dataArray[2] = data;
(new CWE89_SQL_Injection__console_readLine_executeUpdate_66b()).badSink(dataArray);
",bad
1259,146598-v1.0.0,good,"PreparedStatement preparedStatement = null;
try {
    String sql = ""INSERT INTO table_name (column_name) VALUES (?)"";
    preparedStatement = connection.prepareStatement(sql);
    preparedStatement.setString(1, data);
    preparedStatement.executeUpdate();
} catch (SQLException e) {
    // Handle exception
} finally {
    if (preparedStatement != null) {
        preparedStatement.close();
    }
}
",good
1260,146162-v1.0.0,java,"sqlStatement = dbConnection.prepareStatement(""insert into users (status) values ('updated') where name=?"");
sqlStatement.setString(1, data);
",bad
1261,146162-v1.0.0,good,"sqlStatement = dbConnection.prepareStatement(""update users set status='updated' where name=?"");
sqlStatement.setString(1, data);
",good
1262,147927-v1.0.0,java,"Boolean result = sqlStatement.execute(""insert into users (status) values ('updated') where name='""+data+""'"");
",bad
1263,147927-v1.0.0,good,"PreparedStatement preparedStatement = dbConnection.prepareStatement(""insert into users (status) values ('updated') where name=?"");
preparedStatement.setString(1, data);
Boolean result = preparedStatement.execute();
",good
1264,140904-v1.0.0,java,"sqlStatement = dbConnection.prepareStatement(""insert into users (status) values ('updated') where name=?"");
sqlStatement.setString(1, data);
",bad
1265,140904-v1.0.0,good,"sqlStatement = dbConnection.prepareStatement(""insert into users (status) values ('updated') where name=?"");
sqlStatement.setString(1, data);
// Change to
sqlStatement = dbConnection.prepareStatement(""insert into users (status) values ('updated') where name = ?"");
sqlStatement.setString(1, data);
",good
1266,147899-v1.0.0,java,"sqlStatement = dbConnection.prepareStatement(""insert into users (status) values ('updated') where name='""+data+""'"");
",bad
1267,147899-v1.0.0,good,"sqlStatement = dbConnection.prepareStatement(""insert into users (status) values ('updated') where name=?"");
sqlStatement.setString(1, data);
",good
1268,148109-v1.0.0,java,"(new CWE89_SQL_Injection__console_readLine_execute_53b()).badSink(data);
",bad
1269,148109-v1.0.0,good,"String query = ""SELECT * FROM table WHERE column = ?"";
PreparedStatement statement = connection.prepareStatement(query);
statement.setString(1, data);
ResultSet resultSet = statement.executeQuery();
",good
1270,148109-v1.0.0,java,"String[] dataArray = new String[5];
dataArray[2] = data;
(new CWE89_SQL_Injection__connect_tcp_prepareStatement_66b()).badSink(dataArray);
",bad
1271,148109-v1.0.0,java,"(new CWE89_SQL_Injection__Property_execute_71b()).badSink((Object)data);
",bad
1272,148109-v1.0.0,good,"public void good() throws Throwable {
    String data;

    /* get system property user.home */
    data = System.getProperty(""user.home"");

    Connection conn = /* obtain database connection */
    PreparedStatement stmt = conn.prepareStatement(""SELECT * FROM users WHERE home = ?"");
    stmt.setString(1, data);
    ResultSet rs = stmt.executeQuery();
    // process results
}
",good
1273,147250-v1.0.0,java,"sqlStatement = dbConnection.prepareStatement(""insert into users (status) values ('updated') where name='""+data+""'"");
",bad
1274,147250-v1.0.0,good,"sqlStatement = dbConnection.prepareStatement(""insert into users (status) values ('updated') where name=?"");
sqlStatement.setString(1, data);
",good
1275,148239-v1.0.0,java,"sqlStatement = dbConnection.prepareStatement(""insert into users (status) values ('updated') where name=?"");
sqlStatement.setString(1, data);
",bad
1276,148239-v1.0.0,good,"String sanitizedData = sanitizeString(data);
sqlStatement.setString(1, sanitizedData);
",good
1277,146366-v1.0.0,java,"int rowCount = sqlStatement.executeUpdate(""insert into users (status) values ('updated') where name='""+data+""'"");
",bad
1278,146366-v1.0.0,good,"PreparedStatement pstmt = dbConnection.prepareStatement(""insert into users (status) values ('updated') where name=?"");
pstmt.setString(1, data);
int rowCount = pstmt.executeUpdate();
",good
1279,146366-v1.0.0,java,"sqlStatement = dbConnection.prepareStatement(""insert into users (status) values ('updated') where name=?"");
sqlStatement.setString(1, data);
",bad
1280,146366-v1.0.0,good,"sqlStatement = dbConnection.prepareStatement(""insert into users (status) values ('updated') where name=?"");
sqlStatement.setString(1, data);
",good
1281,146366-v1.0.0,java,"(new CWE89_SQL_Injection__Environment_execute_74b()).badSink(dataHashMap);
",bad
1282,148347-v1.0.0,java,"sqlStatement = dbConnection.prepareStatement(""update users set hitcount=hitcount+1 where name=?"");
sqlStatement.setString(1, names[i]);
",bad
1283,148347-v1.0.0,good,"sqlStatement = dbConnection.prepareStatement(""update users set hitcount=hitcount+1 where name=?"");
for (int i = 0; i < names.length; i++) {
    sqlStatement.setString(1, names[i]);
    sqlStatement.addBatch();
}
",good
1284,146235-v1.0.0,java,"sqlStatement.addBatch(""update users set hitcount=hitcount+1 where name='"" + names[i] + ""'"");
",bad
1285,146235-v1.0.0,good,"PreparedStatement preparedStatement = dbConnection.prepareStatement(""update users set hitcount=hitcount+1 where name=?"");
for (int i = 0; i < names.length; i++) {
    preparedStatement.setString(1, names[i]);
    preparedStatement.addBatch();
}
int resultsArray[] = preparedStatement.executeBatch();
",good
1286,148241-v1.0.0,java,"String names[] = data.split(""-"");
...
sqlStatement = dbConnection.prepareStatement(""update users set hitcount=hitcount+1 where name=?"");
...
sqlStatement.setString(1, names[i]);
",bad
1287,148241-v1.0.0,good,"sqlStatement = dbConnection.prepareStatement(""update users set hitcount=hitcount+1 where name=?"");
...
sqlStatement.setString(1, java.sql.DriverManager.getConnection(url, user, password).quote(names[i]));
",good
1288,146174-v1.0.0,java,"data = readerBuffered.readLine();
...
dataHashMap.put(0, data);
dataHashMap.put(1, data);
dataHashMap.put(2, data);
(new CWE89_SQL_Injection__listen_tcp_executeBatch_74b()).badSink(dataHashMap);
",bad
1289,148343-v1.0.0,java,"data = System.getenv(""ADD"");
(new CWE89_SQL_Injection__Environment_executeBatch_68b()).badSink();
",bad
1290,148343-v1.0.0,good,"PreparedStatement pstmt = conn.prepareStatement(""INSERT INTO table (column) VALUES (?)"");
pstmt.setString(1, data);
pstmt.executeUpdate();
",good
1291,146955-v1.0.0,java,"preparedStatement = connection.prepareStatement(""select name from users where id=0"");
resultSet = preparedStatement.executeQuery();
data = resultSet.getString(1);
",bad
1292,146955-v1.0.0,good,"preparedStatement = connection.prepareStatement(""select name from users where id=?"");
preparedStatement.setInt(1, 0);
resultSet = preparedStatement.executeQuery();
data = resultSet.getString(1);
",good
1293,146955-v1.0.0,java,"Boolean result = sqlStatement.execute(""insert into users (status) values ('updated') where name='""+data+""'"");
",bad
1294,146955-v1.0.0,good,"PreparedStatement preparedStatement = dbConnection.prepareStatement(""insert into users (status) values ('updated') where name=?"");
preparedStatement.setString(1, data);
Boolean result = preparedStatement.executeUpdate() > 0;
",good
1295,146955-v1.0.0,java,"sqlStatement = dbConnection.prepareStatement(""insert into users (status) values ('updated') where name=?"");
sqlStatement.setString(1, data);
",bad
1296,146955-v1.0.0,good,"sqlStatement = dbConnection.prepareStatement(""insert into users (status) values ('updated') where name = ?"");
sqlStatement.setString(1, data);
",good
1297,147158-v1.0.0,java,"(new CWE89_SQL_Injection__File_prepareStatement_52b()).badSink(data );
",bad
1298,148091-v1.0.0,java,"sqlStatement = dbConnection.prepareStatement(""insert into users (status) values ('updated') where name=?"");
sqlStatement.setString(1, data);
",bad
1299,148091-v1.0.0,good,"sqlStatement = dbConnection.prepareStatement(""insert into users (name, status) values (?, 'updated')"");
sqlStatement.setString(1, data);
",good
1300,147276-v1.0.0,java,"sqlStatement = dbConnection.prepareStatement(""insert into users (status) values ('updated') where name='""+data+""'"");
",bad
1301,147276-v1.0.0,good,"sqlStatement = dbConnection.prepareStatement(""insert into users (status) values ('updated') where name=?"");
sqlStatement.setString(1, data);
",good
1302,146745-v1.0.0,java,"sqlStatement = dbConnection.prepareStatement(""insert into users (status) values ('updated') where name=?"");
sqlStatement.setString(1, data);
",bad
1303,146745-v1.0.0,good,"// Use parameterized queries to prevent SQL injection
sqlStatement = dbConnection.prepareStatement(""insert into users (status) values ('updated') where name = ?"");
sqlStatement.setString(1, data);
",good
1304,146745-v1.0.0,java,"preparedStatement = connection.prepareStatement(""select name from users where id=0"");
",bad
1305,146745-v1.0.0,good,"preparedStatement = connection.prepareStatement(""select name from users where id=?"");
preparedStatement.setInt(1, 0);
",good
1306,146745-v1.0.0,java,"(new CWE89_SQL_Injection__getParameter_Servlet_execute_72b()).badSink(dataVector , request, response );
",bad
1307,148151-v1.0.0,java,"sqlStatement.addBatch(""update users set hitcount=hitcount+1 where name='"" + names[i] + ""'"");
",bad
1308,148151-v1.0.0,good,"PreparedStatement preparedStatement = dbConnection.prepareStatement(""update users set hitcount=hitcount+1 where name=?"");
for (int i = 0; i < names.length; i++) {
    preparedStatement.setString(1, names[i]);
    preparedStatement.addBatch();
}
int resultsArray[] = preparedStatement.executeBatch();
",good
1309,148151-v1.0.0,java,"sqlStatement = dbConnection.prepareStatement(""select * from users where name=?"");
sqlStatement.setString(1, data);
",bad
1310,148151-v1.0.0,good,"// Use a PreparedStatement with parameter binding to prevent SQL injection
sqlStatement = dbConnection.prepareStatement(""select * from users where name=?"");
sqlStatement.setString(1, sanitizeInput(data));
",good
1311,148151-v1.0.0,java,"resultSet = sqlStatement.executeQuery(""select * from users where name='""+data+""'"");
",bad
1312,148151-v1.0.0,good,"PreparedStatement preparedStatement = dbConnection.prepareStatement(""select * from users where name=?"");
preparedStatement.setString(1, data);
resultSet = preparedStatement.executeQuery();
",good
1313,147820-v1.0.0,java,"sqlStatement = dbConnection.prepareStatement(""select * from users where name=?"");
sqlStatement.setString(1, data);
",bad
1314,147820-v1.0.0,good,"// Use parameterized query to prevent SQL injection
sqlStatement = dbConnection.prepareStatement(""select * from users where name=?"");
sqlStatement.setString(1, sanitizeInput(data));
",good
1315,146342-v1.0.0,java,"(new CWE89_SQL_Injection__connect_tcp_executeBatch_22b()).badSink(data );
",bad
1316,146342-v1.0.0,java,"(new CWE89_SQL_Injection__connect_tcp_executeBatch_22b()).goodB2G1Sink(data );
",bad
1317,147330-v1.0.0,java,"dataContainer.containerOne = data;
(new CWE89_SQL_Injection__getParameter_Servlet_executeUpdate_67b()).badSink(dataContainer , request, response );
",bad
1318,147330-v1.0.0,good,"String data = request.getParameter(""name"");
Container dataContainer = new Container();
dataContainer.containerOne = data;

// Use a prepared statement to prevent SQL injection
String sql = ""SELECT * FROM table WHERE name = ?"";
PreparedStatement statement = connection.prepareStatement(sql);
statement.setString(1, data);
ResultSet resultSet = statement.executeQuery();

(new CWE89_SQL_Injection__getParameter_Servlet_executeUpdate_67b()).badSink(resultSet, request, response);
",good
1319,147330-v1.0.0,java,"preparedStatement = connection.prepareStatement(""select name from users where id=0"");
",bad
1320,147330-v1.0.0,good,"String id = ""0""; // This should be replaced with user input
preparedStatement = connection.prepareStatement(""select name from users where id=?"");
preparedStatement.setString(1, id);
",good
1321,147391-v1.0.0,java,"(new CWE89_SQL_Injection__connect_tcp_executeBatch_54b()).badSink(data );
",bad
1322,147391-v1.0.0,good,"PreparedStatement pstmt = conn.prepareStatement(""SELECT * FROM table WHERE column = ?"");
pstmt.setString(1, data);
ResultSet rs = pstmt.executeQuery();
",good
1323,148181-v1.0.0,java,"sqlStatement = dbConnection.prepareStatement(""update users set hitcount=hitcount+1 where name=?"");
sqlStatement.setString(1, names[i]);
",bad
1324,148181-v1.0.0,good,"Pattern pattern = Pattern.compile(""[a-zA-Z0-9_-]+"");
Matcher matcher = pattern.matcher(names[i]);
if (matcher.matches()) {
    sqlStatement.setString(1, names[i]);
    sqlStatement.addBatch();
} else {
    // Handle invalid input
}
",good
1325,148181-v1.0.0,java,"sqlStatement.addBatch(""update users set hitcount=hitcount+1 where name='"" + names[i] + ""'"");
",bad
1326,148181-v1.0.0,good,"sqlStatement.addBatch(""update users set hitcount=hitcount+1 where name=?"");
sqlStatement.setString(1, names[i]);
",good
1327,148181-v1.0.0,java,"sqlStatement = dbConnection.prepareStatement(""update users set hitcount=hitcount+1 where name=?"");
sqlStatement.setString(1, names[i]);
",bad
1328,148181-v1.0.0,good,"// Add input validation
String name = names[i].replaceAll(""[^a-zA-Z0-9_-]"", """");
sqlStatement.setString(1, name);
",good
1329,146918-v1.0.0,java,"sqlStatement = dbConnection.prepareStatement(""insert into users (status) values ('updated') where name='""+data+""'"");
",bad
