,identifier,language,code,label
1524,148291-v1.0.0,java,,bad
1525,147590-v1.0.0,java,,bad
1526,147590-v1.0.0,java,,bad
1527,147590-v1.0.0,java,,bad
1528,146183-v1.0.0,java,,bad
1529,146183-v1.0.0,java,,bad
1530,146183-v1.0.0,java,,bad
1531,148157-v1.0.0,java,,bad
1532,147480-v1.0.0,java,,bad
1533,147480-v1.0.0,java,,bad
1534,147480-v1.0.0,java,,bad
1535,146481-v1.0.0,java,,bad
1536,146481-v1.0.0,java,,bad
1537,146481-v1.0.0,java,,bad
1538,147921-v1.0.0,java,,bad
1539,147921-v1.0.0,java,,bad
1540,147921-v1.0.0,java,,bad
1541,147567-v1.0.0,java,,bad
1542,146628-v1.0.0,java,,bad
1543,146628-v1.0.0,java,,bad
1544,146628-v1.0.0,java,,bad
1545,146379-v1.0.0,java,,bad
1546,146379-v1.0.0,java,,bad
1547,146379-v1.0.0,java,,bad
1548,147307-v1.0.0,java,,bad
1549,147168-v1.0.0,java,,bad
1550,148182-v1.0.0,java,,bad
1551,148182-v1.0.0,java,,bad
1552,148182-v1.0.0,java,,bad
1553,147641-v1.0.0,java,,bad
1554,146494-v1.0.0,java,,bad
1555,146493-v1.0.0,java,,bad
1556,146319-v1.0.0,java,,bad
1557,146607-v1.0.0,java,,bad
1558,147779-v1.0.0,java,,bad
1559,146587-v1.0.0,java,,bad
1560,146587-v1.0.0,java,,bad
1561,146587-v1.0.0,java,,bad
1562,148220-v1.0.0,java,,bad
1563,148220-v1.0.0,java,,bad
1564,148220-v1.0.0,java,,bad
1565,146200-v1.0.0,java,,bad
1566,147053-v1.0.0,java,,bad
1567,146921-v1.0.0,java,,bad
1568,146921-v1.0.0,java,,bad
1569,146921-v1.0.0,java,,bad
1570,146172-v1.0.0,java,,bad
1571,148023-v1.0.0,java,,bad
1572,146190-v1.0.0,java,,bad
1573,146190-v1.0.0,java,,bad
1574,146190-v1.0.0,java,,bad
1575,147715-v1.0.0,java,,bad
1576,146510-v1.0.0,java,,bad
1577,146642-v1.0.0,java,,bad
1578,147547-v1.0.0,java,,bad
1579,147547-v1.0.0,java,,bad
1580,147547-v1.0.0,java,,bad
1581,146231-v1.0.0,java,,bad
1582,146231-v1.0.0,java,,bad
1583,146231-v1.0.0,java,,bad
1584,146150-v1.0.0,java,,bad
1585,146150-v1.0.0,java,,bad
1586,146150-v1.0.0,java,,bad
1587,146722-v1.0.0,java,,bad
1588,147600-v1.0.0,java,,bad
1589,147600-v1.0.0,java,,bad
1590,147600-v1.0.0,java,,bad
1591,147058-v1.0.0,java,,bad
1592,147343-v1.0.0,java,,bad
1593,147740-v1.0.0,java,,bad
1594,147740-v1.0.0,java,,bad
1595,147740-v1.0.0,java,,bad
1596,147310-v1.0.0,java,,bad
1597,147119-v1.0.0,java,,bad
1598,147119-v1.0.0,java,,bad
1599,147119-v1.0.0,java,,bad
1600,148074-v1.0.0,java,,bad
1601,148074-v1.0.0,java,,bad
1602,148074-v1.0.0,java,,bad
1603,147911-v1.0.0,java,,bad
1604,148103-v1.0.0,java,,bad
1605,148103-v1.0.0,java,,bad
1606,148103-v1.0.0,java,,bad
1607,146442-v1.0.0,java,,bad
1608,146442-v1.0.0,java,,bad
1609,146442-v1.0.0,java,,bad
1610,146977-v1.0.0,java,,bad
1611,147531-v1.0.0,java,,bad
1612,146891-v1.0.0,java,,bad
1613,148217-v1.0.0,java,,bad
1614,148217-v1.0.0,java,,bad
1615,148217-v1.0.0,java,,bad
1616,148024-v1.0.0,java,,bad
1617,146989-v1.0.0,java,,bad
1618,146962-v1.0.0,java,,bad
1619,146962-v1.0.0,java,,bad
1620,146962-v1.0.0,java,,bad
1621,147064-v1.0.0,java,,bad
1622,148150-v1.0.0,java,,bad
1623,148150-v1.0.0,java,,bad
1624,148150-v1.0.0,java,,bad
1625,146934-v1.0.0,java,,bad
1626,146934-v1.0.0,java,,bad
1627,146934-v1.0.0,java,,bad
1628,146712-v1.0.0,java,,bad
1629,146712-v1.0.0,java,,bad
1630,146712-v1.0.0,java,,bad
1631,147051-v1.0.0,java,,bad
1632,147372-v1.0.0,java,,bad
1633,146721-v1.0.0,java,,bad
1634,147656-v1.0.0,java,,bad
1635,147316-v1.0.0,java,,bad
1636,147530-v1.0.0,java,,bad
1637,147443-v1.0.0,java,,bad
1638,147443-v1.0.0,java,,bad
1639,147443-v1.0.0,java,,bad
1640,146972-v1.0.0,java,,bad
1641,146972-v1.0.0,java,,bad
1642,146972-v1.0.0,java,,bad
1643,146994-v1.0.0,java,,bad
1644,146994-v1.0.0,java,,bad
1645,146994-v1.0.0,java,,bad
1646,147281-v1.0.0,java,,bad
1647,146704-v1.0.0,java,,bad
1648,146704-v1.0.0,java,,bad
1649,146704-v1.0.0,java,,bad
1650,147459-v1.0.0,java,,bad
1651,147624-v1.0.0,java,,bad
1652,147624-v1.0.0,java,,bad
1653,147624-v1.0.0,java,,bad
1654,147674-v1.0.0,java,,bad
1655,147674-v1.0.0,java,,bad
1656,147674-v1.0.0,java,,bad
1657,146787-v1.0.0,java,,bad
1658,146787-v1.0.0,java,,bad
1659,146787-v1.0.0,java,,bad
1660,147029-v1.0.0,java,,bad
1661,147029-v1.0.0,java,,bad
1662,147029-v1.0.0,java,,bad
1663,146367-v1.0.0,java,,bad
1664,146367-v1.0.0,java,,bad
1665,146367-v1.0.0,java,,bad
1666,146736-v1.0.0,java,,bad
1667,146736-v1.0.0,java,,bad
1668,146736-v1.0.0,java,,bad
1669,146351-v1.0.0,java,,bad
1670,148044-v1.0.0,java,,bad
1671,148044-v1.0.0,java,,bad
1672,148044-v1.0.0,java,,bad
1673,146276-v1.0.0,java,,bad
1674,147971-v1.0.0,java,,bad
1675,147971-v1.0.0,java,,bad
1676,147971-v1.0.0,java,,bad
1677,148280-v1.0.0,java,,bad
1678,146398-v1.0.0,java,,bad
1679,147118-v1.0.0,java,,bad
1680,140901-v1.0.0,java,,bad
1681,147939-v1.0.0,java,,bad
1682,148081-v1.0.0,java,,bad
1683,148081-v1.0.0,java,,bad
1684,148081-v1.0.0,java,,bad
1685,147557-v1.0.0,java,,bad
1686,146666-v1.0.0,java,,bad
1687,146666-v1.0.0,java,,bad
1688,146666-v1.0.0,java,,bad
1689,147942-v1.0.0,java,,bad
1690,146616-v1.0.0,java,,bad
1691,146668-v1.0.0,java,,bad
1692,146668-v1.0.0,java,,bad
1693,146668-v1.0.0,java,,bad
1694,146695-v1.0.0,java,,bad
1695,147066-v1.0.0,java,,bad
1696,147066-v1.0.0,java,,bad
1697,147066-v1.0.0,java,,bad
1698,146981-v1.0.0,java,,bad
1699,147357-v1.0.0,java,,bad
1700,147771-v1.0.0,java,,bad
1701,147771-v1.0.0,java,,bad
1702,147771-v1.0.0,java,,bad
1703,146491-v1.0.0,java,,bad
1704,146491-v1.0.0,java,,bad
1705,146491-v1.0.0,java,,bad
1706,147065-v1.0.0,java,,bad
1707,147400-v1.0.0,java,,bad
1708,147400-v1.0.0,java,,bad
1709,147400-v1.0.0,java,,bad
1710,147828-v1.0.0,java,,bad
1711,146517-v1.0.0,java,,bad
1712,146517-v1.0.0,java,,bad
1713,146517-v1.0.0,java,,bad
1714,147522-v1.0.0,java,,bad
1715,147522-v1.0.0,java,,bad
1716,147522-v1.0.0,java,,bad
1717,146724-v1.0.0,java,,bad
1718,147225-v1.0.0,java,,bad
1719,147225-v1.0.0,java,,bad
1720,147225-v1.0.0,java,,bad
1721,146800-v1.0.0,java,,bad
1722,148158-v1.0.0,java,,bad
1723,146694-v1.0.0,java,,bad
1724,147402-v1.0.0,java,,bad
1725,147402-v1.0.0,java,,bad
1726,147402-v1.0.0,java,,bad
1727,147427-v1.0.0,java,,bad
1728,146667-v1.0.0,java,,bad
1729,146667-v1.0.0,java,,bad
1730,146667-v1.0.0,java,,bad
1731,148304-v1.0.0,java,,bad
1732,148304-v1.0.0,java,,bad
1733,148304-v1.0.0,java,,bad
1734,147558-v1.0.0,java,,bad
1735,147558-v1.0.0,java,,bad
1736,147558-v1.0.0,java,,bad
1737,148193-v1.0.0,java,,bad
1738,148193-v1.0.0,java,,bad
1739,148193-v1.0.0,java,,bad
1740,148061-v1.0.0,java,,bad
1741,147926-v1.0.0,java,,bad
1742,147926-v1.0.0,java,,bad
1743,147926-v1.0.0,java,,bad
1744,147223-v1.0.0,java,,bad
1745,147223-v1.0.0,java,,bad
1746,147223-v1.0.0,java,,bad
1747,147734-v1.0.0,java,,bad
1748,147734-v1.0.0,java,,bad
1749,147734-v1.0.0,java,,bad
1750,146964-v1.0.0,java,,bad
1751,146964-v1.0.0,java,,bad
1752,146964-v1.0.0,java,,bad
1753,148358-v1.0.0,java,,bad
1754,147904-v1.0.0,java,,bad
1755,147512-v1.0.0,java,,bad
1756,147512-v1.0.0,java,,bad
1757,147512-v1.0.0,java,,bad
1758,146233-v1.0.0,java,,bad
1759,147258-v1.0.0,java,,bad
1760,147258-v1.0.0,java,,bad
1761,147258-v1.0.0,java,,bad
1762,146606-v1.0.0,java,,bad
1763,147023-v1.0.0,java,,bad
1764,147511-v1.0.0,java,,bad
1765,147511-v1.0.0,java,,bad
1766,147511-v1.0.0,java,,bad
1767,148088-v1.0.0,java,,bad
1768,148027-v1.0.0,java,,bad
1769,147749-v1.0.0,java,,bad
1770,147749-v1.0.0,java,,bad
1771,147749-v1.0.0,java,,bad
1772,146807-v1.0.0,java,,bad
1773,146807-v1.0.0,java,,bad
1774,146807-v1.0.0,java,,bad
1775,147207-v1.0.0,java,,bad
1776,147832-v1.0.0,java,,bad
1777,147128-v1.0.0,java,,bad
1778,147395-v1.0.0,java,,bad
1779,146861-v1.0.0,java,,bad
1780,146861-v1.0.0,java,,bad
1781,146861-v1.0.0,java,,bad
1782,147673-v1.0.0,java,,bad
1783,147169-v1.0.0,java,,bad
1784,148085-v1.0.0,java,,bad
1785,146883-v1.0.0,java,,bad
1786,146883-v1.0.0,java,,bad
1787,146883-v1.0.0,java,,bad
1788,146519-v1.0.0,java,,bad
1789,146519-v1.0.0,java,,bad
1790,146519-v1.0.0,java,,bad
1791,146794-v1.0.0,java,,bad
1792,146220-v1.0.0,java,,bad
1793,146220-v1.0.0,java,,bad
1794,146220-v1.0.0,java,,bad
1795,146641-v1.0.0,java,,bad
1796,147869-v1.0.0,java,,bad
1797,147473-v1.0.0,java,,bad
1798,147473-v1.0.0,java,,bad
1799,147473-v1.0.0,java,,bad
1800,148267-v1.0.0,java,,bad
1801,148267-v1.0.0,java,,bad
1802,148267-v1.0.0,java,,bad
1803,146814-v1.0.0,java,,bad
1804,146814-v1.0.0,java,,bad
1805,146814-v1.0.0,java,,bad
1806,147026-v1.0.0,java,,bad
1807,147050-v1.0.0,java,,bad
1808,147577-v1.0.0,java,,bad
1809,147684-v1.0.0,java,,bad
1810,147783-v1.0.0,java,,bad
1811,148184-v1.0.0,java,,bad
1812,148184-v1.0.0,java,,bad
1813,148184-v1.0.0,java,,bad
1814,146739-v1.0.0,java,,bad
1815,146739-v1.0.0,java,,bad
1816,146739-v1.0.0,java,,bad
1817,147074-v1.0.0,java,,bad
1818,147074-v1.0.0,java,,bad
1819,147074-v1.0.0,java,,bad
1820,147650-v1.0.0,java,,bad
1821,148104-v1.0.0,java,,bad
1822,148104-v1.0.0,java,,bad
1823,148104-v1.0.0,java,,bad
1824,146970-v1.0.0,java,,bad
1825,146698-v1.0.0,java,,bad
1826,146698-v1.0.0,java,,bad
1827,146698-v1.0.0,java,,bad
1828,146180-v1.0.0,java,,bad
1829,146180-v1.0.0,java,,bad
1830,146180-v1.0.0,java,,bad
1831,147913-v1.0.0,java,,bad
1832,148124-v1.0.0,java,,bad
1833,148223-v1.0.0,java,,bad
1834,148319-v1.0.0,java,,bad
1835,146965-v1.0.0,java,,bad
1836,146762-v1.0.0,java,,bad
1837,147382-v1.0.0,java,,bad
1838,146239-v1.0.0,java,,bad
1839,146986-v1.0.0,java,,bad
1840,146308-v1.0.0,java,,bad
1841,146726-v1.0.0,java,,bad
1842,147032-v1.0.0,java,,bad
1843,147032-v1.0.0,java,,bad
1844,147032-v1.0.0,java,,bad
1845,148196-v1.0.0,java,,bad
1846,146513-v1.0.0,java,,bad
1847,146513-v1.0.0,java,,bad
1848,146513-v1.0.0,java,,bad
1849,147362-v1.0.0,java,,bad
1850,147362-v1.0.0,java,,bad
1851,147362-v1.0.0,java,,bad
1852,147853-v1.0.0,java,,bad
1853,147719-v1.0.0,java,,bad
1854,146283-v1.0.0,java,,bad
1855,148240-v1.0.0,java,,bad
1856,147736-v1.0.0,java,,bad
1857,147736-v1.0.0,java,,bad
1858,147736-v1.0.0,java,,bad
1859,147733-v1.0.0,java,,bad
1860,147733-v1.0.0,java,,bad
1861,147733-v1.0.0,java,,bad
1862,148000-v1.0.0,java,,bad
1863,148000-v1.0.0,java,,bad
1864,148000-v1.0.0,java,,bad
1865,147045-v1.0.0,java,,bad
1866,147045-v1.0.0,java,,bad
1867,147045-v1.0.0,java,,bad
1868,147366-v1.0.0,java,,bad
1869,147366-v1.0.0,java,,bad
1870,147366-v1.0.0,java,,bad
1871,146258-v1.0.0,java,,bad
1872,146258-v1.0.0,java,,bad
1873,146258-v1.0.0,java,,bad
1874,148179-v1.0.0,java,,bad
1875,148179-v1.0.0,java,,bad
1876,148179-v1.0.0,java,,bad
1877,146297-v1.0.0,java,,bad
1878,146297-v1.0.0,java,,bad
1879,146297-v1.0.0,java,,bad
1880,147573-v1.0.0,java,,bad
1881,147777-v1.0.0,java,,bad
1882,147777-v1.0.0,java,,bad
1883,147777-v1.0.0,java,,bad
1884,147697-v1.0.0,java,,bad
1885,147697-v1.0.0,java,,bad
1886,147697-v1.0.0,java,,bad
1887,146791-v1.0.0,java,,bad
1888,146626-v1.0.0,java,,bad
1889,146626-v1.0.0,java,,bad
1890,146626-v1.0.0,java,,bad
1891,147113-v1.0.0,java,,bad
1892,147900-v1.0.0,java,,bad
1893,146637-v1.0.0,java,,bad
1894,148336-v1.0.0,java,,bad
1895,148336-v1.0.0,java,,bad
1896,148336-v1.0.0,java,,bad
1897,147409-v1.0.0,java,,bad
1898,148321-v1.0.0,java,,bad
1899,148057-v1.0.0,java,,bad
1900,148154-v1.0.0,java,,bad
1901,148283-v1.0.0,java,,bad
1902,147230-v1.0.0,java,,bad
1903,147230-v1.0.0,java,,bad
1904,147230-v1.0.0,java,,bad
1905,148331-v1.0.0,java,,bad
1906,148331-v1.0.0,java,,bad
1907,148331-v1.0.0,java,,bad
1908,147949-v1.0.0,java,,bad
1909,148129-v1.0.0,java,,bad
1910,146145-v1.0.0,java,,bad
1911,146145-v1.0.0,java,,bad
1912,146145-v1.0.0,java,,bad
1913,146339-v1.0.0,java,,bad
1914,146339-v1.0.0,java,,bad
1915,146339-v1.0.0,java,,bad
1916,147232-v1.0.0,java,,bad
1917,146355-v1.0.0,java,,bad
1918,148262-v1.0.0,java,,bad
1919,148262-v1.0.0,java,,bad
1920,148262-v1.0.0,java,,bad
1921,148349-v1.0.0,java,,bad
1922,146561-v1.0.0,java,,bad
1923,146561-v1.0.0,java,,bad
1924,146561-v1.0.0,java,,bad
1925,146372-v1.0.0,java,,bad
1926,146372-v1.0.0,java,,bad
1927,146372-v1.0.0,java,,bad
1928,146333-v1.0.0,java,,bad
1929,146333-v1.0.0,java,,bad
1930,146333-v1.0.0,java,,bad
1931,147000-v1.0.0,java,,bad
1932,147000-v1.0.0,java,,bad
1933,147000-v1.0.0,java,,bad
1934,146581-v1.0.0,java,,bad
1935,147915-v1.0.0,java,,bad
1936,146774-v1.0.0,java,,bad
1937,146774-v1.0.0,java,,bad
1938,146774-v1.0.0,java,,bad
1939,146480-v1.0.0,java,,bad
1940,146480-v1.0.0,java,,bad
1941,146480-v1.0.0,java,,bad
1942,148059-v1.0.0,java,,bad
1943,147447-v1.0.0,java,,bad
1944,147447-v1.0.0,java,,bad
1945,147447-v1.0.0,java,,bad
1946,148018-v1.0.0,java,,bad
1947,146848-v1.0.0,java,,bad
1948,146848-v1.0.0,java,,bad
1949,146848-v1.0.0,java,,bad
1950,146218-v1.0.0,java,,bad
1951,146218-v1.0.0,java,,bad
1952,146218-v1.0.0,java,,bad
1953,147936-v1.0.0,java,,bad
1954,147556-v1.0.0,java,,bad
1955,147556-v1.0.0,java,,bad
1956,147556-v1.0.0,java,,bad
1957,147405-v1.0.0,java,,bad
1958,147405-v1.0.0,java,,bad
1959,147405-v1.0.0,java,,bad
1960,147135-v1.0.0,java,,bad
1961,147328-v1.0.0,java,,bad
1962,147328-v1.0.0,java,,bad
1963,147328-v1.0.0,java,,bad
1964,147747-v1.0.0,java,,bad
1965,147424-v1.0.0,java,,bad
1966,146332-v1.0.0,java,,bad
1967,146332-v1.0.0,java,,bad
1968,146332-v1.0.0,java,,bad
1969,148195-v1.0.0,java,,bad
1970,147073-v1.0.0,java,,bad
1971,147073-v1.0.0,java,,bad
1972,147073-v1.0.0,java,,bad
1973,146838-v1.0.0,java,,bad
1974,146968-v1.0.0,java,,bad
1975,146968-v1.0.0,java,,bad
1976,146968-v1.0.0,java,,bad
1977,146627-v1.0.0,java,,bad
1978,146627-v1.0.0,java,,bad
1979,146627-v1.0.0,java,,bad
1980,147063-v1.0.0,java,,bad
1981,146243-v1.0.0,java,,bad
1982,147706-v1.0.0,java,,bad
1983,147706-v1.0.0,java,,bad
1984,147706-v1.0.0,java,,bad
1985,148255-v1.0.0,java,,bad
1986,148255-v1.0.0,java,,bad
1987,148255-v1.0.0,java,,bad
1988,148056-v1.0.0,java,,bad
1989,146837-v1.0.0,java,,bad
1990,148175-v1.0.0,java,,bad
1991,146171-v1.0.0,java,,bad
1992,147461-v1.0.0,java,,bad
1993,146880-v1.0.0,java,,bad
1994,147607-v1.0.0,java,,bad
1995,147830-v1.0.0,java,,bad
1996,147872-v1.0.0,java,,bad
1997,147880-v1.0.0,java,,bad
1998,147880-v1.0.0,java,,bad
1999,147880-v1.0.0,java,,bad
2000,146829-v1.0.0,java,,bad
2001,146545-v1.0.0,java,,bad
2002,148015-v1.0.0,java,,bad
2003,147127-v1.0.0,java,,bad
2004,148135-v1.0.0,java,,bad
2005,147406-v1.0.0,java,,bad
2006,147406-v1.0.0,java,,bad
2007,147406-v1.0.0,java,,bad
2008,146757-v1.0.0,java,,bad
2009,146306-v1.0.0,java,,bad
2010,146306-v1.0.0,java,,bad
2011,146306-v1.0.0,java,,bad
2012,148279-v1.0.0,java,,bad
2013,148323-v1.0.0,java,,bad
2014,147467-v1.0.0,java,,bad
2015,148359-v1.0.0,java,,bad
2016,147767-v1.0.0,java,,bad
2017,140902-v1.0.0,java,,bad
2018,147414-v1.0.0,java,,bad
2019,146649-v1.0.0,java,,bad
2020,146586-v1.0.0,java,,bad
2021,146586-v1.0.0,java,,bad
2022,146586-v1.0.0,java,,bad
2023,146327-v1.0.0,java,,bad
2024,146327-v1.0.0,java,,bad
2025,146327-v1.0.0,java,,bad
2026,146553-v1.0.0,java,,bad
2027,146553-v1.0.0,java,,bad
2028,146553-v1.0.0,java,,bad
2029,140896-v1.0.0,java,,bad
2030,148345-v1.0.0,java,,bad
2031,146299-v1.0.0,java,,bad
2032,146402-v1.0.0,java,,bad
2033,146402-v1.0.0,java,,bad
2034,146402-v1.0.0,java,,bad
2035,147015-v1.0.0,java,,bad
2036,147535-v1.0.0,java,,bad
2037,146930-v1.0.0,java,,bad
2038,146930-v1.0.0,java,,bad
2039,146930-v1.0.0,java,,bad
2040,147046-v1.0.0,java,,bad
2041,147046-v1.0.0,java,,bad
2042,147046-v1.0.0,java,,bad
2043,147912-v1.0.0,java,,bad
2044,148145-v1.0.0,java,,bad
2045,148145-v1.0.0,java,,bad
2046,148145-v1.0.0,java,,bad
2047,140905-v1.0.0,java,,bad
2048,147162-v1.0.0,java,,bad
2049,146809-v1.0.0,java,,bad
2050,146809-v1.0.0,java,,bad
2051,146809-v1.0.0,java,,bad
2052,147816-v1.0.0,java,,bad
2053,146947-v1.0.0,java,,bad
2054,147834-v1.0.0,java,,bad
2055,147847-v1.0.0,java,,bad
2056,147847-v1.0.0,java,,bad
2057,147847-v1.0.0,java,,bad
2058,146864-v1.0.0,java,,bad
2059,146316-v1.0.0,java,,bad
2060,148233-v1.0.0,java,,bad
2061,147549-v1.0.0,java,,bad
2062,147549-v1.0.0,java,,bad
2063,147549-v1.0.0,java,,bad
2064,148043-v1.0.0,java,,bad
2065,146651-v1.0.0,java,,bad
2066,147165-v1.0.0,java,,bad
2067,146929-v1.0.0,java,,bad
2068,146929-v1.0.0,java,,bad
2069,146929-v1.0.0,java,,bad
2070,147221-v1.0.0,java,,bad
2071,147221-v1.0.0,java,,bad
2072,147221-v1.0.0,java,,bad
2073,146215-v1.0.0,java,,bad
2074,146215-v1.0.0,java,,bad
2075,146215-v1.0.0,java,,bad
2076,147485-v1.0.0,java,,bad
2077,147485-v1.0.0,java,,bad
2078,147485-v1.0.0,java,,bad
2079,146207-v1.0.0,java,,bad
2080,147229-v1.0.0,java,,bad
2081,147133-v1.0.0,java,,bad
2082,147075-v1.0.0,java,,bad
2083,147075-v1.0.0,java,,bad
2084,147075-v1.0.0,java,,bad
2085,147568-v1.0.0,java,,bad
2086,147305-v1.0.0,java,,bad
2087,147305-v1.0.0,java,,bad
2088,147305-v1.0.0,java,,bad
2089,148131-v1.0.0,java,,bad
2090,148270-v1.0.0,java,,bad
2091,148313-v1.0.0,java,,bad
2092,147589-v1.0.0,java,,bad
2093,147589-v1.0.0,java,,bad
2094,147589-v1.0.0,java,,bad
2095,148274-v1.0.0,java,,bad
2096,147092-v1.0.0,java,,bad
2097,146397-v1.0.0,java,,bad
2098,147808-v1.0.0,java,,bad
2099,147808-v1.0.0,java,,bad
2100,147808-v1.0.0,java,,bad
2101,147033-v1.0.0,java,,bad
2102,147033-v1.0.0,java,,bad
2103,147033-v1.0.0,java,,bad
2104,147099-v1.0.0,java,,bad
2105,148324-v1.0.0,java,,bad
2106,148324-v1.0.0,java,,bad
2107,148324-v1.0.0,java,,bad
2108,146312-v1.0.0,java,,bad
2109,147337-v1.0.0,java,,bad
2110,147337-v1.0.0,java,,bad
2111,147337-v1.0.0,java,,bad
2112,146425-v1.0.0,java,,bad
2113,147196-v1.0.0,java,,bad
2114,148201-v1.0.0,java,,bad
2115,148012-v1.0.0,java,,bad
2116,147341-v1.0.0,java,,bad
2117,147341-v1.0.0,java,,bad
2118,147341-v1.0.0,java,,bad
2119,146296-v1.0.0,java,,bad
2120,146296-v1.0.0,java,,bad
2121,146296-v1.0.0,java,,bad
2122,147827-v1.0.0,java,,bad
2123,147862-v1.0.0,java,,bad
2124,147545-v1.0.0,java,,bad
2125,147496-v1.0.0,java,,bad
2126,146784-v1.0.0,java,,bad
2127,146898-v1.0.0,java,,bad
2128,146898-v1.0.0,java,,bad
2129,146898-v1.0.0,java,,bad
2130,148204-v1.0.0,java,,bad
2131,146386-v1.0.0,java,,bad
2132,147810-v1.0.0,java,,bad
2133,147810-v1.0.0,java,,bad
2134,147810-v1.0.0,java,,bad
2135,148002-v1.0.0,java,,bad
2136,148002-v1.0.0,java,,bad
2137,148002-v1.0.0,java,,bad
2138,147292-v1.0.0,java,,bad
2139,147292-v1.0.0,java,,bad
2140,147292-v1.0.0,java,,bad
2141,148348-v1.0.0,java,,bad
2142,146259-v1.0.0,java,,bad
2143,146259-v1.0.0,java,,bad
2144,146259-v1.0.0,java,,bad
2145,146340-v1.0.0,java,,bad
2146,147444-v1.0.0,java,,bad
2147,147444-v1.0.0,java,,bad
2148,147444-v1.0.0,java,,bad
2149,147235-v1.0.0,java,,bad
2150,146374-v1.0.0,java,,bad
2151,146374-v1.0.0,java,,bad
2152,146374-v1.0.0,java,,bad
2153,146895-v1.0.0,java,,bad
2154,146621-v1.0.0,java,,bad
2155,147091-v1.0.0,java,,bad
2156,147377-v1.0.0,java,,bad
2157,147857-v1.0.0,java,,bad
2158,146853-v1.0.0,java,,bad
2159,146853-v1.0.0,java,,bad
2160,146853-v1.0.0,java,,bad
2161,147469-v1.0.0,java,,bad
2162,147260-v1.0.0,java,,bad
2163,147260-v1.0.0,java,,bad
2164,147260-v1.0.0,java,,bad
2165,147941-v1.0.0,java,,bad
2166,148301-v1.0.0,java,,bad
2167,147059-v1.0.0,java,,bad
2168,147582-v1.0.0,java,,bad
2169,146187-v1.0.0,java,,bad
2170,146187-v1.0.0,java,,bad
2171,146187-v1.0.0,java,,bad
2172,147618-v1.0.0,java,,bad
2173,147249-v1.0.0,java,,bad
2174,146948-v1.0.0,java,,bad
2175,147898-v1.0.0,java,,bad
2176,147957-v1.0.0,java,,bad
2177,147957-v1.0.0,java,,bad
2178,147957-v1.0.0,java,,bad
2179,147004-v1.0.0,java,,bad
2180,147004-v1.0.0,java,,bad
2181,147004-v1.0.0,java,,bad
2182,146512-v1.0.0,java,,bad
2183,146512-v1.0.0,java,,bad
2184,146512-v1.0.0,java,,bad
2185,147665-v1.0.0,java,,bad
2186,147665-v1.0.0,java,,bad
2187,147665-v1.0.0,java,,bad
2188,147776-v1.0.0,java,,bad
2189,147776-v1.0.0,java,,bad
2190,147776-v1.0.0,java,,bad
2191,148305-v1.0.0,java,,bad
2192,148310-v1.0.0,java,,bad
2193,147709-v1.0.0,java,,bad
2194,148353-v1.0.0,java,,bad
2195,148354-v1.0.0,java,,bad
2196,147374-v1.0.0,java,,bad
2197,147374-v1.0.0,java,,bad
2198,147374-v1.0.0,java,,bad
2199,148174-v1.0.0,java,,bad
2200,146797-v1.0.0,java,,bad
2201,148030-v1.0.0,java,,bad
2202,148030-v1.0.0,java,,bad
2203,148030-v1.0.0,java,,bad
2204,148275-v1.0.0,java,,bad
2205,146338-v1.0.0,java,,bad
2206,146338-v1.0.0,java,,bad
2207,146338-v1.0.0,java,,bad
2208,146204-v1.0.0,java,,bad
2209,146303-v1.0.0,java,,bad
2210,140886-v1.0.0,java,,bad
2211,147629-v1.0.0,java,,bad
2212,147629-v1.0.0,java,,bad
2213,147629-v1.0.0,java,,bad
2214,146629-v1.0.0,java,,bad
2215,146629-v1.0.0,java,,bad
2216,146629-v1.0.0,java,,bad
2217,146192-v1.0.0,java,,bad
2218,148296-v1.0.0,java,,bad
2219,148296-v1.0.0,java,,bad
2220,148296-v1.0.0,java,,bad
2221,147934-v1.0.0,java,,bad
2222,147934-v1.0.0,java,,bad
2223,147934-v1.0.0,java,,bad
2224,147968-v1.0.0,java,,bad
2225,146293-v1.0.0,java,,bad
2226,146293-v1.0.0,java,,bad
2227,146293-v1.0.0,java,,bad
2228,146222-v1.0.0,java,,bad
2229,146222-v1.0.0,java,,bad
2230,146222-v1.0.0,java,,bad
2231,147846-v1.0.0,java,,bad
2232,147846-v1.0.0,java,,bad
2233,147846-v1.0.0,java,,bad
2234,147579-v1.0.0,java,,bad
2235,146625-v1.0.0,java,,bad
2236,146625-v1.0.0,java,,bad
2237,146625-v1.0.0,java,,bad
2238,148169-v1.0.0,java,,bad
2239,140881-v1.0.0,java,,bad
2240,148055-v1.0.0,java,,bad
2241,146975-v1.0.0,java,,bad
2242,147593-v1.0.0,java,,bad
2243,147593-v1.0.0,java,,bad
2244,147593-v1.0.0,java,,bad
2245,147842-v1.0.0,java,,bad
2246,146554-v1.0.0,java,,bad
2247,146554-v1.0.0,java,,bad
2248,146554-v1.0.0,java,,bad
2249,146812-v1.0.0,java,,bad
2250,146812-v1.0.0,java,,bad
2251,146812-v1.0.0,java,,bad
2252,147502-v1.0.0,java,,bad
2253,147983-v1.0.0,java,,bad
2254,146983-v1.0.0,java,,bad
2255,147500-v1.0.0,java,,bad
2256,147781-v1.0.0,java,,bad
2257,147781-v1.0.0,java,,bad
2258,147781-v1.0.0,java,,bad
2259,147517-v1.0.0,java,,bad
